"Mã hợp đồng","Tên hợp đồng","Mã hàng hoá","KL chào mua","Giá chào mua","KL đang chờ khớp mua","Giá chào bán","KL chào bán","KL chờ khớp bán","Giá khớp","KL khớp","Thay đổi","Thay đổi (%)","Giá mở cửa","Giá cao nhất","Giá thấp nhất","Giá đóng cửa","Giá đóng cửa phiên trước","Giá thanh toán","Bước giá tối thiểu","Giá hợp đồng","KL giao dịch","Ngày giờ cập nhật gần nhất"
"SNDD13X23","Thiếc LME 13/11/23","LTIZ","","","","","","","24585","","","","","","","","","24605.0","","","",""
"SNDD13X24","Thiếc LME 13/11/24","LTIZ","","","","","","","31055","","","","","","","","","31065.0","","","",""
"SNDD13X25","Thiếc LME 13/11/25","LTIZ","","","","","","","36535","","","","","","","","","36700.0","","","",""
"SNDD13X26","Thiếc LME 13/11/26","LTIZ","","","","","","","","","","","","","","","","","","","",""
"SNDD13Z22","Thiếc LME 13/12/22","LTIZ","","","","","","","24010","","","","","","","","","24330.0","","","",""
"SNDD13Z23","Thiếc LME 13/12/23","LTIZ","","","","","","","24245","","","","","","","","","24135.0","","","",""
"SNDD13Z24","Thiếc LME 13/12/24","LTIZ","","","","","","","29585","","","","","","","","","29680.0","","","",""
"SNDD14F25","Thiếc LME 14/01/25","LTIZ","","","","","","","29540","","","","","","","","","29610.0","","","",""
"SNDD14F26","Thiếc LME 14/01/26","LTIZ","","","","","","","47495","","","","","","","","","47880.0","","","",""
"SNDD14G23","Thiếc LME 14/02/23","LTIZ","","","","","","","27015","","","","","","","","","27155.0","","","",""
"SNDD14G24","Thiếc LME 14/02/24","LTIZ","","","","","","","26890","","","","","","","","","27090.0","","","",""
"SNDD14G25","Thiếc LME 14/02/25","LTIZ","","","","","","","30855","","","","","","","","","30965.0","","","",""
"SNDD14H23","Thiếc LME 14/03/23","LTIZ","","","","","","","22730","","","","","","","","","22730.0","","","",""
"SNDD14H24","Thiếc LME 14/03/24","LTIZ","","","","","","","27475","","","","","","","","","27420.0","","","",""
"SNDD14H25","Thiếc LME 14/03/25","LTIZ","","","","","","","33385","","","","","","","","","33075.0","","","",""
"SNDD14J23","Thiếc LME 14/04/23","LTIZ","","","","","","","24175","","","","","","","","","23980.0","","","",""
"SNDD14J25","Thiếc LME 14/04/25","LTIZ","","","","","","","30805","","","","","","","","","30530.0","","","",""
"SNDD14J26","Thiếc LME 14/04/26","LTIZ","","","","","","","47500","","","","","","","","","47500.0","","","",""
"SNDD14K24","Thiếc LME 14/05/24","LTIZ","","","","","","","32110","","","","","","","","","32135.0","","","",""
"SNDD14K25","Thiếc LME 14/05/25","LTIZ","","","","","","","32520","","","","","","","","","32590.0","","","",""
"SNDD14K26","Thiếc LME 14/05/26","LTIZ","","","","","","","54745","","","","","","","","","54745.0","","","",""
"SNDD14M23","Thiếc LME 14/06/23","LTIZ","","","","","","","26430","","","","","","","","","26340.0","","","",""
"SNDD14M24","Thiếc LME 14/06/24","LTIZ","","","","","","","33130","","","","","","","","","33080.0","","","",""
"SNDD14N23","Thiếc LME 14/07/23","LTIZ","","","","","","","29410","","","","","","","","","29380.0","","","",""
"SNDD14N25","Thiếc LME 14/07/25","LTIZ","","","","","","","33495","","","","","","","","","33580.0","","","",""
"SNDD14N26","Thiếc LME 14/07/26","LTIZ","","","","","","","52790","","","","","","","","","52670.0","","","",""
"SNDD14Q23","Thiếc LME 14/08/23","LTIZ","","","","","","","26130","","","","","","","","","26660.0","","","",""
"SNDD14Q24","Thiếc LME 14/08/24","LTIZ","","","","","","","31835","","","","","","","","","31650.0","","","",""
"SNDD14Q25","Thiếc LME 14/08/25","LTIZ","","","","","","","33745","","","","","","","","","33860.0","","","",""
"SNDD14Q26","Thiếc LME 14/08/26","LTIZ","","","","","","","52970","","","","","","","","","52850.0","","","",""
"SNDD14U23","Thiếc LME 14/09/23","LTIZ","","","","","","","25245","","","","","","","","","25265.0","","","",""
"SNDD14U26","Thiếc LME 14/09/26","LTIZ","","","","","","","53130","","","","","","","","","53010.0","","","",""
"SNDD14V25","Thiếc LME 14/10/25","LTIZ","","","","","","","36135","","","","","","","","","36110.0","","","",""
"SNDD14V26","Thiếc LME 14/10/26","LTIZ","","","","","","","","","","","","","","","","","","","",""
"SNDD14X22","Thiếc LME 14/11/22","LTIZ","","","","","","","20760","","","","","","","","","20550.0","","","",""
"SNDD14X23","Thiếc LME 14/11/23","LTIZ","","","","","","","24315","","","","","","","","","24340.0","","","",""
"SNDD14X24","Thiếc LME 14/11/24","LTIZ","","","","","","","30005","","","","","","","","","29995.0","","","",""
"SNDD14X25","Thiếc LME 14/11/25","LTIZ","","","","","","","36530","","","","","","","","","36695.0","","","",""
"SNDD14Z22","Thiếc LME 14/12/22","LTIZ","","","","","","","24070","","","","","","","","","23970.0","","","",""
"SNDD14Z23","Thiếc LME 14/12/23","LTIZ","","","","","","","24395","","","","","","","","","24360.0","","","",""
"SNDD15F25","Thiếc LME 15/01/25","LTIZ","","","","","","","29530","","","","","","","","","29600.0","","","",""
"SNDD15F26","Thiếc LME 15/01/26","LTIZ","","","","","","","50005","","","","","","","","","49465.0","","","",""
"SNDD15G23","Thiếc LME 15/02/23","LTIZ","","","","","","","27210","","","","","","","","","27370.0","","","",""
"SNDD15G24","Thiếc LME 15/02/24","LTIZ","","","","","","","27380","","","","","","","","","27365.0","","","",""
"SNDD15H23","Thiếc LME 15/03/23","LTIZ","","","","","","","22665","","","","","","","","","22945.0","","","",""
"SNDD15H24","Thiếc LME 15/03/24","LTIZ","","","","","","","27960","","","","","","","","","27960.0","","","",""
"SNDD15J24","Thiếc LME 15/04/24","LTIZ","","","","","","","31660","","","","","","","","","31675.0","","","",""
"SNDD15J25","Thiếc LME 15/04/25","LTIZ","","","","","","","31055","","","","","","","","","30990.0","","","",""
"SNDD15J26","Thiếc LME 15/04/26","LTIZ","","","","","","","47990","","","","","","","","","47990.0","","","",""
"SNDD15K23","Thiếc LME 15/05/23","LTIZ","","","","","","","25705","","","","","","","","","25615.0","","","",""
"SNDD15K24","Thiếc LME 15/05/24","LTIZ","","","","","","","32735","","","","","","","","","32955.0","","","",""
"SNDD15K25","Thiếc LME 15/05/25","LTIZ","","","","","","","32760","","","","","","","","","32700.0","","","",""
"SNDD15K26","Thiếc LME 15/05/26","LTIZ","","","","","","","55830","","","","","","","","","55960.0","","","",""
"SNDD15M23","Thiếc LME 15/06/23","LTIZ","","","","","","","26400","","","","","","","","","26520.0","","","",""
"SNDD15M26","Thiếc LME 15/06/26","LTIZ","","","","","","","52160","","","","","","","","","52115.0","","","",""
"SNDD15N24","Thiếc LME 15/07/24","LTIZ","","","","","","","34320","","","","","","","","","34550.0","","","",""
"SNDD15N25","Thiếc LME 15/07/25","LTIZ","","","","","","","33690","","","","","","","","","33665.0","","","",""
"SNDD15N26","Thiếc LME 15/07/26","LTIZ","","","","","","","52800","","","","","","","","","52680.0","","","",""
"SNDD15Q23","Thiếc LME 15/08/23","LTIZ","","","","","","","26090","","","","","","","","","26220.0","","","",""
"SNDD15Q24","Thiếc LME 15/08/24","LTIZ","","","","","","","31230","","","","","","","","","31175.0","","","",""
"SNDD15Q25","Thiếc LME 15/08/25","LTIZ","","","","","","","33660","","","","","","","","","33690.0","","","",""
"SNDD15U23","Thiếc LME 15/09/23","LTIZ","","","","","","","25650","","","","","","","","","25485.0","","","",""
"SNDD15U25","Thiếc LME 15/09/25","LTIZ","","","","","","","34725","","","","","","","","","34745.0","","","",""
"SNDD15U26","Thiếc LME 15/09/26","LTIZ","","","","","","","53135","","","","","","","","","53015.0","","","",""
"SNDD15V24","Thiếc LME 15/10/24","LTIZ","","","","","","","33000","","","","","","","","","33000.0","","","",""
"SNDD15V25","Thiếc LME 15/10/25","LTIZ","","","","","","","35720","","","","","","","","","35620.0","","","",""
"SNDD15V26","Thiếc LME 15/10/26","LTIZ","","","","","","","","","","","","","","","","","","","",""
"SNDD15X22","Thiếc LME 15/11/22","LTIZ","","","","","","","21580","","","","","","","","","21495.0","","","",""
"SNDD15X23","Thiếc LME 15/11/23","LTIZ","","","","","","","24600","","","","","","","","","24625.0","","","",""
"SNDD15X24","Thiếc LME 15/11/24","LTIZ","","","","","","","29480","","","","","","","","","29485.0","","","",""
"SNDD15Z22","Thiếc LME 15/12/22","LTIZ","","","","","","","24500","","","","","","","","","24690.0","","","",""
"SNDD15Z23","Thiếc LME 15/12/23","LTIZ","","","","","","","24565","","","","","","","","","24490.0","","","",""
"SNDD15Z25","Thiếc LME 15/12/25","LTIZ","","","","","","","41565","","","","","","","","","41775.0","","","",""
"SNDD16F24","Thiếc LME 16/01/24","LTIZ","","","","","","","24465","","","","","","","","","24360.0","","","",""
"SNDD16F25","Thiếc LME 16/01/25","LTIZ","","","","","","","29450","","","","","","","","","29500.0","","","",""
"SNDD16F26","Thiếc LME 16/01/26","LTIZ","","","","","","","54100","","","","","","","","","53355.0","","","",""
"SNDD16G23","Thiếc LME 16/02/23","LTIZ","","","","","","","26595","","","","","","","","","26600.0","","","",""
"SNDD16G24","Thiếc LME 16/02/24","LTIZ","","","","","","","27315","","","","","","","","","27285.0","","","",""
"SNDD16H23","Thiếc LME 16/03/23","LTIZ","","","","","","","22825","","","","","","","","","22745.0","","","",""
"SNDD16H26","Thiếc LME 16/03/26","LTIZ","","","","","","","50680","","","","","","","","","49460.0","","","",""
"SNDD16J24","Thiếc LME 16/04/24","LTIZ","","","","","","","32470","","","","","","","","","32490.0","","","",""
"SNDD16J25","Thiếc LME 16/04/25","LTIZ","","","","","","","31055","","","","","","","","","30990.0","","","",""
"SNDD16J26","Thiếc LME 16/04/26","LTIZ","","","","","","","47990","","","","","","","","","47990.0","","","",""
"SNDD16K23","Thiếc LME 16/05/23","LTIZ","","","","","","","24970","","","","","","","","","25105.0","","","",""
"SNDD16K24","Thiếc LME 16/05/24","LTIZ","","","","","","","33430","","","","","","","","","33350.0","","","",""
"SNDD16K25","Thiếc LME 16/05/25","LTIZ","","","","","","","32765","","","","","","","","","32705.0","","","",""
"SNDD16M23","Thiếc LME 16/06/23","LTIZ","","","","","","","27785","","","","","","","","","27835.0","","","",""
"SNDD16M25","Thiếc LME 16/06/25","LTIZ","","","","","","","32525","","","","","","","","","32570.0","","","",""
"SNDD16M26","Thiếc LME 16/06/26","LTIZ","","","","","","","53435","","","","","","","","","53385.0","","","",""
"SNDD16N24","Thiếc LME 16/07/24","LTIZ","","","","","","","33720","","","","","","","","","33515.0","","","",""
"SNDD16N25","Thiếc LME 16/07/25","LTIZ","","","","","","","33375","","","","","","","","","33425.0","","","",""
"SNDD16N26","Thiếc LME 16/07/26","LTIZ","","","","","","","52805","","","","","","","","","52685.0","","","",""
"SNDD16Q23","Thiếc LME 16/08/23","LTIZ","","","","","","","24900","","","","","","","","","25015.0","","","",""
"SNDD16Q24","Thiếc LME 16/08/24","LTIZ","","","","","","","31410","","","","","","","","","31305.0","","","",""
"SNDD16U24","Thiếc LME 16/09/24","LTIZ","","","","","","","31265","","","","","","","","","31295.0","","","",""
"SNDD16U25","Thiếc LME 16/09/25","LTIZ","","","","","","","34980","","","","","","","","","34940.0","","","",""
"SNDD16U26","Thiếc LME 16/09/26","LTIZ","","","","","","","53140","","","","","","","","","53020.0","","","",""
"SNDD16V23","Thiếc LME 16/10/23","LTIZ","","","","","","","24560","","","","","","","","","24475.0","","","",""
"SNDD16V24","Thiếc LME 16/10/24","LTIZ","","","","","","","33000","","","","","","","","","33000.0","","","",""
"SNDD16V25","Thiếc LME 16/10/25","LTIZ","","","","","","","35180","","","","","","","","","35075.0","","","",""
"SNDD16V26","Thiếc LME 16/10/26","LTIZ","","","","","","","","","","","","","","","","","","","",""
"SNDD16X22","Thiếc LME 16/11/22","LTIZ","","","","","","","22050","","","","","","","","","22275.0","","","",""
"SNDD16X23","Thiếc LME 16/11/23","LTIZ","","","","","","","24985","","","","","","","","","24950.0","","","",""
"SNDD16X26","Thiếc LME 16/11/26","LTIZ","","","","","","","","","","","","","","","","","","","",""
"SNDD16Z22","Thiếc LME 16/12/22","LTIZ","","","","","","","24390","","","","","","","","","24325.0","","","",""
"SNDD16Z24","Thiếc LME 16/12/24","LTIZ","","","","","","","29190","","","","","","","","","29260.0","","","",""
"SNDD16Z25","Thiếc LME 16/12/25","LTIZ","","","","","","","41505","","","","","","","","","41355.0","","","",""
"SNDD17F23","Thiếc LME 17/01/23","LTIZ","","","","","","","28585","","","","","","","","","28675.0","","","",""
"SNDD17F24","Thiếc LME 17/01/24","LTIZ","","","","","","","24580","","","","","","","","","24475.0","","","",""
"SNDD17F25","Thiếc LME 17/01/25","LTIZ","","","","","","","29090","","","","","","","","","29310.0","","","",""
"SNDD17G23","Thiếc LME 17/02/23","LTIZ","","","","","","","26345","","","","","","","","","26450.0","","","",""
"SNDD17G26","Thiếc LME 17/02/26","LTIZ","","","","","","","46100","","","","","","","","","46535.0","","","",""
"SNDD17H23","Thiếc LME 17/03/23","LTIZ","","","","","","","22470","","","","","","","","","22280.0","","","",""
"SNDD17H25","Thiếc LME 17/03/25","LTIZ","","","","","","","35990","","","","","","","","","35975.0","","","",""
"SNDD17H26","Thiếc LME 17/03/26","LTIZ","","","","","","","46560","","","","","","","","","47015.0","","","",""
"SNDD17J23","Thiếc LME 17/04/23","LTIZ","","","","","","","24595","","","","","","","","","24460.0","","","",""
"SNDD17J24","Thiếc LME 17/04/24","LTIZ","","","","","","","32265","","","","","","","","","32270.0","","","",""
"SNDD17J25","Thiếc LME 17/04/25","LTIZ","","","","","","","30920","","","","","","","","","30760.0","","","",""
"SNDD17J26","Thiếc LME 17/04/26","LTIZ","","","","","","","49425","","","","","","","","","49380.0","","","",""
"SNDD17K23","Thiếc LME 17/05/23","LTIZ","","","","","","","25515","","","","","","","","","25315.0","","","",""
"SNDD17K24","Thiếc LME 17/05/24","LTIZ","","","","","","","33405","","","","","","","","","33355.0","","","",""
"SNDD17M24","Thiếc LME 17/06/24","LTIZ","","","","","","","32565","","","","","","","","","32540.0","","","",""
"SNDD17M25","Thiếc LME 17/06/25","LTIZ","","","","","","","32525","","","","","","","","","32570.0","","","",""
"SNDD17M26","Thiếc LME 17/06/26","LTIZ","","","","","","","54830","","","","","","","","","54925.0","","","",""
"SNDD17N23","Thiếc LME 17/07/23","LTIZ","","","","","","","29080","","","","","","","","","29105.0","","","",""
"SNDD17N24","Thiếc LME 17/07/24","LTIZ","","","","","","","32945","","","","","","","","","33050.0","","","",""
"SNDD17N25","Thiếc LME 17/07/25","LTIZ","","","","","","","33385","","","","","","","","","33195.0","","","",""
"SNDD17N26","Thiếc LME 17/07/26","LTIZ","","","","","","","52810","","","","","","","","","52690.0","","","",""
"SNDD17Q23","Thiếc LME 17/08/23","LTIZ","","","","","","","24875","","","","","","","","","24880.0","","","",""
"SNDD17Q26","Thiếc LME 17/08/26","LTIZ","","","","","","","52995","","","","","","","","","52875.0","","","",""
"SNDD17U24","Thiếc LME 17/09/24","LTIZ","","","","","","","31640","","","","","","","","","31670.0","","","",""
"SNDD17U25","Thiếc LME 17/09/25","LTIZ","","","","","","","34965","","","","","","","","","34925.0","","","",""
"SNDD17U26","Thiếc LME 17/09/26","LTIZ","","","","","","","53125","","","","","","","","","53005.0","","","",""
"SNDD17V23","Thiếc LME 17/10/23","LTIZ","","","","","","","24755","","","","","","","","","24755.0","","","",""
"SNDD17V24","Thiếc LME 17/10/24","LTIZ","","","","","","","32995","","","","","","","","","32995.0","","","",""
"SNDD17V25","Thiếc LME 17/10/25","LTIZ","","","","","","","35220","","","","","","","","","35265.0","","","",""
"SNDD17X22","Thiếc LME 17/11/22","LTIZ","","","","","","","23505","","","","","","","","","23590.0","","","",""
"SNDD17X23","Thiếc LME 17/11/23","LTIZ","","","","","","","25165","","","","","","","","","25090.0","","","",""
"SNDD17X25","Thiếc LME 17/11/25","LTIZ","","","","","","","37320","","","","","","","","","37245.0","","","",""
"SNDD17X26","Thiếc LME 17/11/26","LTIZ","","","","","","","","","","","","","","","","","","","",""
"SNDD17Z24","Thiếc LME 17/12/24","LTIZ","","","","","","","28765","","","","","","","","","28835.0","","","",""
"SNDD17Z25","Thiếc LME 17/12/25","LTIZ","","","","","","","41500","","","","","","","","","41350.0","","","",""
"SNDD18F23","Thiếc LME 18/01/23","LTIZ","","","","","","","28065","","","","","","","","","28415.0","","","",""
"SNDD18F24","Thiếc LME 18/01/24","LTIZ","","","","","","","24945","","","","","","","","","24900.0","","","",""
"SNDD18G25","Thiếc LME 18/02/25","LTIZ","","","","","","","30855","","","","","","","","","30965.0","","","",""
"SNDD18G26","Thiếc LME 18/02/26","LTIZ","","","","","","","45190","","","","","","","","","45535.0","","","",""
"SNDD18H24","Thiếc LME 18/03/24","LTIZ","","","","","","","28160","","","","","","","","","28125.0","","","",""
"SNDD18H25","Thiếc LME 18/03/25","LTIZ","","","","","","","35355","","","","","","","","","35340.0","","","",""
"SNDD18H26","Thiếc LME 18/03/26","LTIZ","","","","","","","48300","","","","","","","","","48175.0","","","",""
"SNDD18J23","Thiếc LME 18/04/23","LTIZ","","","","","","","24560","","","","","","","","","24880.0","","","",""
"SNDD18J24","Thiếc LME 18/04/24","LTIZ","","","","","","","32075","","","","","","","","","31915.0","","","",""
